time,flight,drone_type,v_N,v_E,v_D,a_N,a_E,a_D,wind_N,wind_E,total_mass,battery_power,alt,long,lat,phi,theta,psi,angular_x,angular_y,angular_z,wind_speed,wind_angle
601.832,301,matrice_600,0.22086602532651828,-0.6220212117850221,0.03892508623316511,0.011798164899799594,-0.0561388019750009,-1.012939355100007,-1.0825659947127557,-0.12424096610399529,9.1,872.2872841600001,61.863438,0.0,0.0,0.20633293347964776,9.648177291554381,87.78317149912101,2.9076378,-6.8205004,0.26562384,1.0932486027122454,179.40340459162258
602.884,301,matrice_600,0.6302365311000184,-1.8999129110000232,0.04943007672301514,0.017586052067999593,-0.04465390755850088,-0.9935830100500059,-0.8548296498430261,-1.2158802893164775,9.1,896.846617638,61.89266,0.0,0.0,0.3165038068418263,6.041134800409088,87.72492909612205,-1.6046295,-5.362002400000001,3.929095,1.5515528319572667,236.6617480782645
603.938,301,matrice_600,1.1177985354500184,-2.5956616400000216,0.018820259986965168,0.026000283263799596,-0.05490073762100085,-0.9982936306500065,-0.6793103038791302,-1.6835886258205526,9.1,921.8829667140001,61.9341,0.0,0.0,-0.05588767545184601,4.290897660544939,87.58073996398642,1.7798196,-10.073532,-2.5755749,1.8478823243573579,248.00458454651624
604.994,301,matrice_600,0.4851770068950171,-0.9008104239155229,0.07331832795566517,0.04283084101449956,-0.04760664097500091,-1.003130461100005,-0.5246786168557939,-1.580956721687999,9.1,940.5200297240001,61.827118000000006,0.0,0.0,0.6670237401060922,0.21876267062261054,87.78249982552146,11.663292,-8.260539,-1.7372129,1.7060088711108734,253.62094297969594
606.048,301,matrice_600,-0.2834662799449831,0.1791401977299771,0.016266156453565172,0.022567375336499582,-0.04580622831650096,-0.9868898003000054,-1.0306845153623652,-1.109094796896715,9.1,952.2885297799999,61.9178,0.0,0.0,5.326004479258799,0.4138489918436328,87.6804089579603,-8.611778,4.484765,4.622105599999999,1.5374114862671298,223.69289894321028
607.101,301,matrice_600,-0.8187236482999836,0.21736674869997732,0.04201035421051516,0.023406593113499578,-0.04260223530350097,-0.9993833217000049,-1.6327560346102366,-0.8774245615132059,9.1,959.1323797440001,61.886826,0.0,0.0,5.867498969421617,0.461625308030021,87.75175833784998,-3.4322019999999998,1.1278977,3.1786323,1.8857921127436188,207.7347702964202
608.153,301,matrice_600,-1.1628014039999846,0.5125809372499774,0.07800589350501518,0.03256229162999962,-0.05437239543500093,-1.003073195750006,-1.9882239755782702,-0.5796372489383643,9.1,961.5214278560001,61.866627,0.0,0.0,3.79062683598301,-0.4909471470296658,87.66464624510509,-1.0114279,1.1771063,-0.014454334,2.084176308699695,196.09348002503611
609.2040000000001,301,matrice_600,-0.06641166448773417,0.037741783091992186,0.009623209613315222,0.02708122479399959,-0.05718747335950083,-1.0024529962500062,-2.0690537245671954,-0.40239459497700336,9.1,964.1049051199999,61.76005,0.0,0.0,3.702964554634325,1.0648912063322735,87.73867752784582,5.89781,5.256403400000001,4.1939373,2.0958132634250677,190.62311299838083
610.258,301,matrice_600,0.26993310335651577,0.3550533770699772,0.052311696684165236,0.02412267487859962,-0.05520904153600084,-1.0102638236000063,-1.8473987374041183,-0.15520613191354948,9.1,968.331487529,61.781002,0.0,0.0,-0.8171010524874109,-4.970677569081649,87.660592873443,4.18478,37.429394,-0.98405737,1.7895035667430088,180.88351688489038
611.311,301,matrice_600,1.450760845700016,0.4752601491444773,-0.04645075261278474,0.020356722426999596,-0.042874031905500785,-1.0175767519000056,-0.7990866262226022,-0.08195127908715566,9.1,969.693149928,61.68091999999999,0.0,0.0,-5.749458689867704,2.673731032608473,87.73641501847199,39.49074,5.750682,-3.2529962,0.5766112344266812,180.57684025957673
612.363,301,matrice_600,1.4440180140000154,-0.684897043600023,-0.03483861160858475,0.0430076962039996,-0.034095791928850844,-1.0068491711500052,-0.37352570125524004,-1.4822100208105737,9.1,969.8810247299998,61.796036,0.0,0.0,-1.0069859507660253,12.650284264156207,87.66983682801674,-37.306084000000006,-18.943304,-5.8812127,1.5872726658362433,251.31679036153935
613.4169999999999,301,matrice_600,-0.37547551163223447,0.1893077972574774,0.05596048575900527,0.04008128439799962,-0.03802042721545084,-1.0144108902500053,-0.1172582696794563,-1.7660322651959524,9.1,967.3599345199999,61.779915,0.0,0.0,10.621623288231072,-0.6676939040014783,87.63920791221399,8.186577999999999,-3.3009155,-0.15023783,1.8150298844561559,273.19160071697235
614.467,301,matrice_600,-1.9268836394999844,0.6712886479499773,-0.004806963899484736,0.03349727391149966,-0.04889456343000085,-1.0173879372000045,-1.5903960640580852,-1.1320001407536453,9.1,960.641740848,61.702144999999994,0.0,0.0,12.071895449991025,-0.7560238500668527,87.55645607388918,-18.636612,2.557482,-0.9864108,2.0511575111368963,212.02884488200584
615.521,301,matrice_600,-3.022066053999987,0.9353276108999777,-0.09221044639362477,0.021466470856999688,-0.07461945984000082,-1.000417874350004,-2.5450406878873504,-0.7491516668963576,9.1,952.6605412300001,61.666916,0.0,0.0,8.327393719560556,1.229972651873689,87.59546385718826,10.061468,4.1826406,0.5497666,2.677893253344446,195.96170862705577
616.573,301,matrice_600,-1.7042190745344856,0.445816965056778,0.08052843580981525,0.03038156307399969,-0.08241230071000079,-1.0223352415500044,-3.234247569194365,-0.6097511239106848,9.1,945.8660224100003,61.635674,0.0,0.0,11.75965312532856,0.0810424039706413,87.77275231727545,9.260197999999999,4.6449847,0.27745622,3.266226845776016,190.9908056952949
617.625,301,matrice_600,-0.49993880367498567,0.11607577235617786,-0.09273383747998479,0.030651879541499675,-0.12452618643000068,-0.9938886560000034,-3.9649267152882266,-0.4305017684158103,9.1,948.726399456,61.57321999999999,0.0,0.0,11.617326309163568,0.4232947183155758,87.68507339297203,0.2778047,19.816983999999998,4.9243264,3.947181599408186,186.47371132127537
618.678,301,matrice_600,-0.37145019552348574,0.24199036354997783,-0.03076409857863473,0.021067158615399696,-0.14326491437000077,-1.0155140999000032,-4.036526336655595,-0.32205052822356506,9.1,955.24518594,61.586619999999996,0.0,0.0,-0.6388111781498794,0.4871877840923857,87.73444290976705,-0.21721539,5.6509733,-4.225926,4.057976980307101,184.42901262400247
619.7280000000001,301,matrice_600,2.537065091900015,0.22071148254997777,-0.2163928751549847,0.023540905407499715,-0.07685495257000072,-1.0697472190000032,-1.6830486901398853,-0.37772110640180645,9.1,963.0460838020001,61.604195,0.0,0.0,-20.174220990393017,0.8062327295887588,87.79134667734655,-10.214678,-7.812730999999999,1.0444981,1.6893625241167423,193.17960528041553
620.783,301,matrice_600,0.8888363000145144,-0.04576665011652224,-0.012609314085634569,0.02652753851999972,-0.045744016181350676,-1.0019572577000033,1.2001546471435314,-0.5518743445047607,9.1,970.5750088089999,61.944897,0.0,0.0,-1.753372904004728,3.4434634827101074,87.65724862254902,20.485151000000002,16.893175,0.3846365,1.595848566729104,342.75893938493545
621.836,301,matrice_600,0.2774569397200142,-1.4919399393500228,0.008100441721165417,0.04146140106249968,-0.052102297598150625,-0.9973028924500024,1.0138678288812992,-1.6876804485619088,9.1,982.411737856,62.105465,0.0,0.0,0.12489007740733064,14.041670389546251,87.75211374909702,-4.8092012,-14.935254999999998,-3.2341106,1.8328019279630263,303.6656630981314
622.888,301,matrice_600,1.405280861750014,-3.140703216000024,0.1594944234250155,0.06393219356499967,-0.03332956255000056,-1.0060167279500023,1.1989925048292855,-2.9367612884093637,9.1,980.128171715,62.105904,0.0,0.0,-5.841447413972057,10.461660477538773,88.44099535708305,-6.191753,2.4190764,-0.23839964,3.230822053599547,292.3972510005619
623.942,301,matrice_600,1.7293827410000144,-2.9399434345000244,0.20258512800001552,0.07503429220249973,-0.011339369196150566,-1.0169628996500024,1.1714036886551662,-2.927104508979225,9.1,955.6758885,61.976009999999995,0.0,0.0,3.4442533728330282,-4.692881052510927,87.75073180784905,-3.1035209999999998,11.45048,-1.6539217000000002,3.198537556838114,291.6901760802176
624.993,301,matrice_600,-0.3863200313064859,0.21628548026997577,0.10295220628751571,0.07517200133319964,-0.014521556967350557,-1.0404334549000027,0.31661644617610246,-1.7577606129559056,9.1,928.417949176,61.773888,0.0,0.0,11.50347103874712,-1.5009937630812475,87.79804812019734,13.0765705,-5.070041000000001,2.0778093,1.8787410207256798,286.82976199779404
626.0459999999999,301,matrice_600,-2.827622594999985,1.2322138226499764,-0.04637852028748429,0.09278690928499955,-0.0054731696985505585,-1.0478861337000032,-1.6379608808611656,-1.060861991628093,9.1,911.4762897659999,61.62485,0.0,0.0,16.912088518587364,-0.32471104210098306,87.63976482966218,8.07698,-3.0205982000000002,4.600918,2.096993620117898,208.4624866074625
627.099,301,matrice_600,-4.773226162999986,2.243679576499977,-0.0525109211964842,0.09331154151399952,-0.027759450457585533,-0.992381285450003,-3.0902951668310896,-0.6912412916511351,9.1,903.2129995240001,61.804230000000004,0.0,0.0,-1.4451224190812355,1.0586861312273308,87.76456890335714,2.7973752,-3.25992,1.3443162,3.311028715401401,191.668279998651
628.153,301,matrice_600,-2.740718339999983,1.6149983429999752,0.08183444646436579,0.05709426576774952,0.00032617002950943746,-1.0126411077500042,-2.412988607741149,-0.5487771566125336,9.1,901.2347592199999,61.779509999999995,0.0,0.0,2.5219309719239678,-0.3538142622124326,87.75916179636394,-12.08248,-4.5107985,-0.7179435000000001,2.465454393350457,193.3371450461865
629.2040000000001,301,matrice_600,-0.04283235176573258,0.3846286375449756,-0.06640334931298422,0.05926077367499958,-0.001283767856065563,-1.0236004789500044,-1.9844054898355932,-0.22986138298769734,9.1,906.5590733439999,61.570354,0.0,0.0,0.2386202239386718,1.1489174138256693,87.71418458546168,-5.1402636,6.276159,-1.5466574,2.0439906811928603,187.09071014401115
630.254,301,matrice_600,0.07631633630321738,2.3042616224999755,-0.0275415077877343,0.027501249019999577,-0.009178281209000563,-1.010737670100005,-1.401491394637754,1.020139589715729,9.1,919.5092517600001,61.751686,0.0,0.0,-0.4984104966966455,-11.247266414713302,87.53932826753989,0.21505465,5.2184625,-0.49638966,1.8825184168558076,135.86584703000878
631.307,301,matrice_600,0.16998314574501752,1.9833640179999767,0.11953606671001561,-0.01010855238782543,-0.002555325083325564,-1.057256347000005,-0.9694990111383954,0.5396415805188017,9.1,931.7115715199999,61.522484,0.0,0.0,0.10129638447434354,4.513165848815706,88.08432693280209,-3.6514519999999995,15.7718525,0.09886784,1.060259693326129,152.99355194307591
632.361,301,matrice_600,0.006511668064967616,0.30360756213247797,-0.14525335746158446,-0.023558966985250427,-0.006690192651750566,-1.0427935495500045,-0.8608881297346097,-0.5218752800740052,9.1,937.8628285,61.167725,0.0,0.0,0.3897718955098438,4.936529178131671,87.67627863798039,6.055321,-11.653791,-0.17053510000000002,1.0290776616194228,211.83929463732778
633.4119999999999,301,matrice_600,0.1762062901150176,-0.47688859130002215,-0.33652740984998425,-0.036841987754200424,-0.023179972780000578,-0.975824630350005,-0.6164714409057163,-0.8196769013287326,9.1,942.2973331200001,61.40773000000001,0.0,0.0,-0.3369613482342826,-0.1532187570674077,87.66927688776548,2.9268053,-2.1254325,2.1860485,1.0677630781927911,233.4372705640324
634.46,301,matrice_600,0.2689732151000175,-1.7082138175500214,-0.13713411534498415,-0.024529620614000405,-0.028243706942000582,-1.001817343900004,-0.5294241339320486,-1.1773606045264768,9.1,950.9665397540002,61.661777,0.0,0.0,2.1659092357157177,9.619585898646703,87.53080101997062,1.6287888000000001,10.072931,-2.161465,1.3715290725068245,246.83199359326235
635.513,301,matrice_600,-0.07980104227148262,-3.7843981800000215,-0.06462765009298418,-0.013851434294250403,-0.02666831972600056,-0.9959973181500039,-0.8995825826798083,-2.3739289413681304,9.1,964.57559544,61.884068000000006,0.0,0.0,2.0446165183791933,4.580043473893396,87.74525172765284,-10.069703,-43.271954,-0.6357786999999999,2.8337959428700485,249.64586538826256
636.566,301,matrice_600,-0.09298256427998254,-0.18215593088472368,0.006422598187265816,-0.020230738069150413,-0.021656146949430553,-1.0140915182000043,-1.8152062294994833,-1.8231924124240628,9.1,978.0519342880001,62.026722,0.0,0.0,8.441018621289329,0.3077599359480713,87.75896241291137,-31.9201,12.206456,1.1655425,2.619939557277058,221.29478388522745
637.619,301,matrice_600,-0.01746823159998248,-1.3586191608500235,0.043282609261515795,0.008903735651249592,-0.028505849818250568,-1.003136520650004,-1.7785129838326006,-2.153725008927052,9.1,984.82698846,62.0219,0.0,0.0,-0.7308566108657305,6.997545325319207,87.84412947935087,-16.618929,-47.05328,-1.6501805,2.8625144639279076,230.7780453382983
638.673,301,matrice_600,-0.4664012277779823,-1.1600872826000228,0.054066342953685786,0.016814803108799604,-0.04551918418200059,-1.0100301339500044,-1.848374061141978,-1.5449164932775714,9.1,985.0406355360001,61.99398000000001,0.0,0.0,7.885998811379074,-3.1899296899584515,87.53579689512327,6.897129,-4.3686137,-2.4157740000000003,2.4056646020620276,217.35304775104177
639.7230000000001,301,matrice_600,-0.8960086827999819,-0.38228631860002266,0.09198461585251573,0.026715841317769624,-0.05692366530050057,-1.0186475238500043,-2.446307450477465,-0.7204807592519984,9.1,980.5609170060001,61.96898,0.0,0.0,7.6486148194316925,-1.7289584345669498,87.64142797398554,-12.088683,-1.0912261,-0.22810572,2.5648629734094235,195.5749336413437
640.7769999999999,301,matrice_600,-0.015205884916982118,0.07580848547242741,0.04177115434801574,0.015962875042299617,-0.07154810517108058,-1.0183703257000043,-2.3442973829777376,-0.43255226349456016,9.1,977.3968443839999,61.807795999999996,0.0,0.0,5.086185954952239,-0.41402292706005067,87.60787047374592,81.39110600000001,-11.165382000000001,2.2226037999999995,2.2370992327052623,191.75014307121756
641.832,301,matrice_600,-0.269217848309782,0.4277764773499776,0.029086850497515724,0.02518312715849964,-0.07730855875300055,-1.035559419650005,-2.5595932673283746,-0.13567473248291567,9.1,975.0657692519999,61.67856999999999,0.0,0.0,-1.5522827325782569,-1.1318270711566116,87.74991992681645,-7.085056,0.035743300000000006,-4.288310500000001,2.740320273038416,183.06918178998285
642.884,301,matrice_600,1.5123588015500178,0.7103393634499773,-0.15230940366498433,0.03718533432699962,-0.051079146863500534,-1.0279190267500051,-1.0453289844492977,-0.040547508151829816,9.1,972.7044608250001,61.588190000000004,0.0,0.0,-16.515533318467995,0.5559857794900026,87.85881513088944,-25.09674,5.527392,2.3994534,0.931663075468555,182.17404699380032
643.942,301,matrice_600,1.199984481265019,0.4318593821349782,-0.21416515762498395,0.0380365257804996,-0.0716561730300005,-0.9806409724500057,0.008009280932619904,0.06375218128180381,9.1,963.2013704480001,61.79286,0.0,0.0,1.4986584221837391,-1.3392076132651969,87.69291998764997,-2.2114757999999997,-12.632182,-1.4775418,0.08458029430946605,85.27972774341775
644.999,301,matrice_600,1.6168982432500187,0.1467812105749784,-0.023940224553983872,0.019098428544499634,-0.03958622411200051,-1.026693682550005,0.8319558581215327,0.1490202510846769,9.1,951.1760256120001,62.048607,0.0,0.0,-17.356767683187087,-0.7101682770614851,87.79736968182762,-10.186376,-2.7471917,-0.49086243,0.6303178314514847,14.202616302728062
646.053,301,matrice_600,4.063074674500016,0.11041981835997838,0.05842955762701613,0.025222708349499624,-0.014190249816900527,-0.992455744200005,2.4507947493482694,-0.03904536119285818,9.1,937.196287362,62.198254000000006,0.0,0.0,2.5280277509555518,1.2610812577410708,87.57274933189974,-27.717857000000002,-1.8212247,2.5427341,2.470102732403745,357.9406326001717
647.109,301,matrice_600,5.7303228930000145,0.023268365948478347,0.16366486018001639,0.01518068227199962,0.019074538279399474,-1.0359853230000053,3.0047284010270348,-0.22598184471861946,9.1,920.67995943,62.07179,0.0,0.0,-11.666684528152857,0.7912619251849867,87.6392699507377,3.758953,-4.061868,-1.2278215000000001,3.080597183016232,355.5358029086764
648.163,301,matrice_600,0.9389304992650164,0.024335648837478338,0.046988922673666444,0.022490316002699618,0.05625386874649951,-1.0162843464000044,3.7244102900891005,-0.30619247633600916,9.1,908.4291985599999,61.893276,0.0,0.0,-9.682337874326796,-0.061538028856666,87.74221791730406,-7.011205,-0.18873031,2.7241783,3.7454690501416046,355.1952257890904
649.2180000000001,301,matrice_600,0.05123657097671647,0.5641358272499783,0.11065988029551638,0.0426242360684996,0.08344494955499945,-1.0484623282500047,3.552015933186628,-0.08539511899355404,9.1,905.17182953,61.85175,0.0,0.0,4.980280703822854,-1.8425813044468164,87.8759402678762,0.9528771999999999,3.349469,-0.24609801,3.841833932163197,358.25054485336125
650.273,301,matrice_600,-3.7257931733999823,1.1386159979499784,-0.005371559367983434,0.008819650710249571,0.03506159559299947,-1.181618409000006,0.46621293244938405,0.1863781802888159,9.1,911.8538713119998,61.331196,0.0,0.0,28.594057247705088,0.7808002824463486,88.28182389363299,-15.277149,-5.723492,3.8747568,0.23847393529186783,56.90726701530354
651.327,301,matrice_600,-6.664728987999984,1.4210126729999766,-0.4083699858499836,0.019478745645449585,0.002142102648749465,-0.9973489961500052,-2.7185217330473757,0.42099830414122363,9.1,928.72283756,61.841427,0.0,0.0,20.273444388556108,-3.5012656114445537,87.96745601310455,1.4511907,-3.4757729,3.104266,2.836923179187982,171.22519447336302
652.383,301,matrice_600,-0.022248579383490105,-0.148128075694023,-0.12003271302783343,-0.017052424147300408,-0.026342866759850547,-0.9406844973000054,-4.4146889265867735,0.6845930679452981,9.1,949.99723059,62.524525,0.0,0.0,-0.6886741357528516,2.2925812365511757,88.01752356160496,-40.067993,-10.475925,-0.57436746,4.976130676091343,170.741217679809
653.436,301,matrice_600,0.14864026476700987,-2.2526506472500234,0.19879277710001653,0.0016936843407995938,-0.023486417154000523,-1.0082591352000054,-3.403901168929098,-0.7785597088761738,9.1,971.8086992920001,62.868033999999994,0.0,0.0,5.918366965519821,19.99712367059343,87.20180016590858,20.952513,11.370573,5.506653,3.321941877282826,188.3358093124355
654.489,301,matrice_600,-0.7847986720999907,-5.125068957000025,0.3674337654500166,0.020511548893499584,-0.027103313149000528,-0.9894160077500047,-3.429111236826531,-2.9207009053086233,9.1,995.6667870499999,62.954330000000006,0.0,0.0,4.914871730143246,12.660457237597619,87.4855563619289,3.8084826,-5.8350115,1.3611207,4.594405202898124,221.7968908099028
655.543,301,matrice_600,-0.5581533219499907,-3.2202317790000223,0.4372250412000169,0.03422826849549958,-0.03328030769707555,-1.0026797568000054,-2.866469110843691,-3.1271680270264066,9.1,1023.9882209279999,62.771564,0.0,0.0,-2.1799917463958085,-3.768589192047719,87.63557280438806,1.6026781,-1.225127,-4.0213980000000005,4.266988285300726,227.68496184140866
656.5989999999999,301,matrice_600,-0.1526201715915906,0.5037596916219784,0.30589051170001624,0.027992991428999567,-0.045576212037410545,-1.0060425540000058,-2.138608550739414,-1.7817375364995562,9.1,1040.3514740090002,62.520984999999996,0.0,0.0,9.277532912861492,-6.749079006515569,88.06158656565371,50.340714,-13.880066000000001,0.32871068,2.743948401185289,224.1161207596852
657.6510000000001,301,matrice_600,-0.39867346434999057,1.3459580424999777,0.31027116225001644,0.03818941237669957,-0.05240285091180052,-1.0124330370500056,-2.2824627921538347,-0.7847503414410067,9.1,1042.9109260320001,62.32261,0.0,0.0,0.8020983642595112,-0.7661477707119992,87.60628552709335,18.002807999999998,-5.3210983,-1.2377878,2.3597197724882295,197.66825997208528
658.706,301,matrice_600,-0.3343901857999911,1.3943063455999791,0.18145792330201657,0.0020339487529995736,-0.059303408827500535,-1.0227599753000056,-2.095687891493951,-0.5747334567919405,9.1,1016.8145528639999,62.065113000000004,0.0,0.0,-0.2402443918296817,1.6150318578814715,87.69010277249642,6.0755596,31.074322,-3.3258035,2.16933744226217,192.74248358331005
659.7610000000001,301,matrice_600,0.01105060785000883,0.11741886919747924,0.03012502606911809,0.02166877267599957,-0.06615886918675055,-1.0163764559500061,-1.6236977403272326,-1.492098573904772,9.1,1001.08190412,61.889182999999996,0.0,0.0,-3.1019285902101066,7.796128587664503,87.97705045745631,-21.676212,3.8966812999999996,1.9222035,2.280200017062779,222.48215978764273
660.815,301,matrice_600,0.586615317900009,-0.5022011353250209,-0.03372400451033341,0.03614068840462956,-0.07395130465000053,-1.0031233172500063,-1.089307809220238,-1.8810035209604714,9.1,992.4694596419998,61.800224,0.0,0.0,0.7099560067979023,7.442525014945315,87.84495149969328,-13.897004999999998,-62.420283999999995,1.8378998,2.1383073470612532,239.20182306117374
661.873,301,matrice_600,1.187495718150008,-0.9160982556000213,-0.04513144814888344,0.03659422092949953,-0.08024512506500052,-0.9856128211500057,-0.9455554440237937,-2.0338281473738977,9.1,992.4694596419998,61.875317,0.0,0.0,1.7922439535414063,3.871654586626736,87.61475108570049,12.808383000000001,-13.296579999999999,2.696406,2.207171717990357,246.69961360544625
662.924,301,matrice_600,1.3854068870000094,-0.49298778140002186,0.02572351835166656,0.04935852190999952,-0.05995139136750053,-0.990430383350006,-1.0966780459520098,-1.4967753763425657,9.1,988.8980382960001,61.931564,0.0,0.0,0.3811426953384104,-0.2566709482788451,87.7437010902964,6.7935023,1.0836061000000001,-0.12455031,1.8370978736504078,233.57362178656135
663.9830000000001,301,matrice_600,0.08280400749650964,0.04592550845097807,0.01738052332099654,0.030550620698799515,-0.05218843319450055,-0.9981242943500059,-0.8558500423548093,-1.0277613920902315,9.1,986.0999682480001,61.89937,0.0,0.0,0.6647391144293899,0.1613798055458984,87.66843554424575,4.8004346,-8.554383,-2.4878270000000002,1.3400385642215673,230.2683617462684
665.0360000000001,301,matrice_600,0.41782832390000985,0.27984606539997814,0.03217613217601655,0.028264453931999528,-0.035018177079000526,-1.0018086908000057,-0.7267146466468765,-0.7548748622984744,9.1,978.334976964,61.880835999999995,0.0,0.0,0.4951332527373466,-0.19399826414471127,87.68707601981033,1.2086416000000002,-7.1825314,-0.76929945,1.0736779328662935,226.34662538157815
666.0880000000001,301,matrice_600,0.11551402366151,0.237314648845478,0.012376557824016537,0.02911963755199949,-0.0428928071965005,-1.014346271300005,-1.0674925977502812,-0.7007090698730704,9.1,966.1712741340001,61.80803,0.0,0.0,8.168229375379259,3.787208553548095,87.366579050403,-21.674875,31.243164,-2.5191953,1.3360575107419312,208.18515673924415
667.143,301,matrice_600,-0.004296218366489997,-0.232621770400022,-0.008385958165483445,0.03275268248699948,-0.028849971912500473,-1.0201042785000047,-1.1701882107403963,-1.1946760926112392,9.1,952.1993856239999,61.638153,0.0,0.0,-0.4767345864281373,-0.7933891078370793,87.76712948363657,-1.514575,5.175865,2.121706,1.7337145078612248,227.33725300003155
668.201,301,matrice_600,0.09939545989201001,0.11161583389047798,-0.11886006818498335,0.0360769995729995,-0.02777269742200046,-0.9959493118000047,-0.8377257282383954,-0.8910370329156325,9.1,940.437325712,61.6799,0.0,0.0,0.7868513741766436,0.39839104255544977,87.6960515750264,-1.5302881000000002,2.626696,2.328677,1.2170365752333376,226.9148517964513
669.248,301,matrice_600,-0.03133283385798993,0.3397268965999777,-0.0680469578349833,0.028012363408999513,-0.02586304728200047,-1.0065858915500052,-0.9483212292431235,-0.6721916522378025,9.1,934.0011351460001,61.682377,0.0,0.0,8.887339714404348,-1.5623805803840531,87.895233390169,-3.1573591,-8.173287,-4.496982599999999,1.1732499598044255,213.71647334925595
670.302,301,matrice_600,-0.13758461811499,0.6141465226499778,-0.06029138009498336,0.028427363838769495,-0.027902270713850465,-1.002114987600005,-1.0530082115536339,-0.4450636963137741,9.1,934.297711193,61.67621,0.0,0.0,0.4169482444833202,-0.27649641661074675,87.63692624520016,4.2070107000000005,1.9355401,0.76323926,1.1181396866431494,203.53874286577343
671.352,301,matrice_600,-0.2556194004699901,0.2948578641956281,-0.12396407463498331,0.018984278222999484,-0.05046727881850046,-1.0023983651500052,-1.8342890255962385,-0.2979068334724024,9.1,936.9665854560001,61.735443000000004,0.0,0.0,9.171894647841643,0.9022987066161416,87.64009762072727,-39.653545,-3.5220537000000003,1.0153097,2.002692262968755,188.02405782528677
672.3989999999999,301,matrice_600,0.10622661041550999,0.053122887515978066,-0.048933350309833354,0.017148969462099505,-0.04775915308790044,-0.9982731619500046,-1.936851281135531,-0.2879059276400828,9.1,938.7245745280001,61.811676,0.0,0.0,5.015725744085999,0.04824222428962577,87.62895458010655,-7.253225,-4.1450777,0.75907433,1.8975561446252922,189.37425291515385
673.773,301,matrice_600,0.12918343138000993,-0.2412809940495219,-0.051572877271983356,0.015835205673569507,-0.05203002946700044,-0.9949621884000054,-1.8935201110986675,-0.5302612240569834,9.1,946.186884531,61.818096,0.0,0.0,-0.44427912836313904,1.5059546141532811,87.81315579887806,-10.277942,-8.653632,4.1237535,2.1082509164712886,193.04473456859358
674.827,301,matrice_600,0.2477139866000101,-0.7593314386500211,-0.0250375946793833,0.029889510376799513,-0.0430622729977004,-0.9976037950500054,-1.52768262610633,-1.1691772679283552,9.1,951.1143926399999,61.91583000000001,0.0,0.0,-3.2342162134740566,7.439818929722207,87.9895271779818,-37.388813,3.260111,-0.15821978,2.0718627652808093,213.95035036484555
675.8810000000001,301,matrice_600,0.16692869701651014,0.019738490768829206,-0.0361072830104833,0.023940997584199507,-0.03874546036125039,-0.987348486550006,-0.7595493884329442,-1.1737944248491456,9.1,953.9511652319999,61.965027,0.0,0.0,-0.20177970373813786,0.030420608575784786,87.6807542733769,14.677157000000001,3.1296856,5.0801435,1.2803928152077526,239.86222603383817
676.931,301,matrice_600,0.7308682274500106,0.0286714467177792,0.023844952331311692,0.02800008298019953,-0.03390993735325041,-1.0095264394500065,-0.4874424691802712,-1.0335160574519127,9.1,953.3091913440002,62.032322,0.0,0.0,-5.051957021698809,0.014609663519006354,87.67223680829079,-68.134415,5.109136599999999,1.0769761,1.2377987661614793,235.77022250009367
677.9830000000001,301,matrice_600,3.2553845950000078,0.05364491879127919,0.11193885937001671,0.020384128774499535,-0.004476813493565388,-1.0261439367500074,1.4214513296451776,-0.8753081651354195,9.1,953.2867260480001,62.042235999999995,0.0,0.0,-12.589233891734507,1.2188197723293652,87.74165189233103,2.949843,2.5562913,1.8588194,1.6866212077225633,329.16919230999554
679.033,301,matrice_600,1.8963373516375077,-0.17885969559952095,0.08711591908501667,0.03282947639199953,0.015018255187449616,-1.0308259609500083,1.881710276686861,-1.2149461723387711,9.1,954.4585197330001,61.795708,0.0,0.0,-9.511110506584867,2.0366174061653983,87.95840401748863,55.41656,-28.443503999999997,-3.026534,2.1756653502930248,323.49818168917113
680.086,301,matrice_600,-0.1800607365999927,0.2105864807849791,-0.049551393433913314,0.029897381259999533,0.023815723977199638,-1.0093137970500083,1.3562126456936314,-0.9721921345306416,9.1,955.5651268059999,61.72444,0.0,0.0,-3.5369040542273176,-0.3390104474810487,87.6653378923197,-56.114245999999994,-3.0335324,-0.2844109,1.4844289474004628,321.04342999086555
681.1419999999999,301,matrice_600,-0.13412349980749266,0.49064482004997906,-0.11399550849998333,0.028896250564999518,0.047662989635899634,-0.9994555050500084,1.2652943796216989,-0.6816584792679453,9.1,960.2502414100002,61.759937,0.0,0.0,-0.17013492694866889,0.06305528149320122,87.7247426832416,-19.206764,5.2424803,0.48723412,1.503559370769992,333.1082523293873
682.193,301,matrice_600,-3.017133713449993,0.9105330401999794,-0.04684813871248336,0.01649945472999953,0.009014673375029654,-1.085177124150008,-0.7178997742493998,-0.3683406762492035,9.1,971.7033062399998,61.880390000000006,0.0,0.0,26.10852577157989,-0.9447144323261291,88.19014480816904,-9.195639,6.6719947,-2.4423554,0.6959974936594147,212.68875364352135
683.247,301,matrice_600,-1.2510846370099922,0.2550628944504795,-0.01563660348092337,0.01838192534699954,-0.031164088390700347,-1.068685605600008,-3.5185824010124778,-0.07452547047043852,9.1,987.4147623720002,61.81086,0.0,0.0,21.081978263619014,-1.2310514576894465,88.03236930389566,-0.99555707,4.404078500000001,1.2007303999999999,3.757150777011997,180.74118227226285
